shipment_id,export_country,import_country,commodity,hs_code,quantity,declared_value_usd,transport_mode,departure_port,arrival_port,transit_time_days,delay_status,contract_value_usd,payment_terms,currency_exchange_rate,market_price_per_unit,price_volatility_index,anomaly_flag,weight_kg,shipping_cost_usd
SHP08347,China,Egypt,Electronics,847130.0,4727.0,68479.0,Ship,Qingdao,Dar es Salaam,16.0,Delayed,68979.0,Credit,65.63,1825.82,0.29,1.0,8115.05,3409.56
SHP08348,China,Kenya,Machinery,260300.0,2572.0,20032.0,Road,Qingdao,Durban,9.0,On-Time,19449.0,On Delivery,26.35,2124.73,0.36,0.0,29097.09,37293.01
SHP08349,China,Egypt,Electronics,843890.0,85.0,125780.0,Rail,Guangzhou,Mombasa,28.0,Delayed,126577.0,Credit,19.15,2023.01,0.38,0.0,102.15,379.03
SHP08350,China,Egypt,Electronics,260300.0,3139.0,11227.0,Road,Guangzhou,Mombasa,3.0,On-Time,11414.0,Credit,35.09,934.19,0.39,0.0,4614.12,3566.57
SHP08351,China,Egypt,Agricultural,260300.0,2210.0,70338.0,Rail,Qingdao,Tema,24.0,On-Time,70956.0,Prepaid,62.76,2193.77,0.29,0.0,9547.49,4893.0
SHP08352,China,Egypt,Machinery,260300.0,766.0,34094.0,Rail,Beijing,Cairo,30.0,On-Time,33602.0,Credit,50.5,13.36,0.06,0.0,9169.74,8756.94
SHP08353,China,Egypt,Textiles,100610.0,2478.0,126525.0,Road,Guangzhou,Addis Ababa,33.0,On-Time,125940.0,Prepaid,14.77,1617.84,0.34,0.0,2185.47,3110.41
SHP08354,China,Ghana,Agricultural,260300.0,3929.0,74298.0,Road,Shenzhen,Mombasa,33.0,On-Time,73493.0,Credit,48.11,911.82,0.35,0.0,12547.67,18229.82
SHP08355,China,Egypt,Agricultural,260300.0,3175.0,59925.0,Road,Shenzhen,Durban,31.0,On-Time,60657.0,On Delivery,2.32,2149.14,0.21,0.0,5680.89,3509.08
SHP08356,China,Tanzania,Electronics,520942.0,1565.0,26631.0,Road,Guangzhou,Addis Ababa,8.0,Delayed,25654.0,Credit,68.77,262.71,0.09,1.0,1527.26,1802.38
SHP08357,China,Ghana,Electronics,843890.0,2130.0,61291.0,Ship,Guangzhou,Lagos,3.0,On-Time,62243.0,On Delivery,15.92,2116.28,0.16,0.0,1965.76,340.3
SHP08358,China,Ghana,Minerals,260300.0,999.0,117562.0,Ship,Beijing,Cairo,23.0,Delayed,116704.0,On Delivery,65.85,888.83,0.38,1.0,12949.92,4135.16
SHP08359,China,Ghana,Minerals,520942.0,4699.0,92303.0,Road,Beijing,Mombasa,31.0,Delayed,93081.0,Credit,42.49,1862.18,0.32,0.0,27138.07,18105.71
SHP08360,China,Ethiopia,Machinery,100610.0,3944.0,73643.0,Rail,Shanghai,Lagos,25.0,On-Time,73960.0,Credit,14.7,391.69,0.19,0.0,64450.66,25363.52
SHP08361,China,Ghana,Textiles,520942.0,3587.0,28975.0,Road,Shanghai,Cairo,39.0,On-Time,29116.0,Prepaid,31.05,2874.23,0.19,0.0,3049.5,1951.86
SHP08362,China,Ethiopia,Electronics,520942.0,4250.0,118488.0,Ship,Qingdao,Tema,37.0,On-Time,119110.0,Prepaid,55.53,785.38,0.24,0.0,2970.35,1415.85
SHP08363,China,South Africa,Minerals,843890.0,3542.0,103937.0,Rail,Shenzhen,Tema,20.0,On-Time,104171.0,Prepaid,33.26,2463.84,0.18,0.0,30110.34,16800.31
SHP08364,China,Ethiopia,Textiles,843890.0,1407.0,124170.0,Road,Qingdao,Dar es Salaam,3.0,Delayed,124494.0,On Delivery,29.14,2698.71,0.02,0.0,791.71,509.13
SHP08365,China,Tanzania,Textiles,520942.0,4900.0,60410.0,Air,Beijing,Durban,19.0,On-Time,60025.0,Prepaid,46.09,1759.22,0.18,0.0,3007.11,20079.59
SHP08366,China,Tanzania,Electronics,520942.0,4399.0,59659.0,Ship,Shanghai,Lagos,29.0,On-Time,59835.0,Credit,55.18,876.42,0.27,0.0,7238.18,1502.96
SHP08367,China,Egypt,Machinery,100610.0,4987.0,6200.0,Ship,Shenzhen,Mombasa,36.0,On-Time,6938.0,Prepaid,66.25,1246.11,0.26,1.0,139103.87,66667.75
SHP08368,China,Kenya,Machinery,843890.0,4098.0,64104.0,Road,Guangzhou,Addis Ababa,4.0,On-Time,64351.0,Credit,55.86,1048.29,0.28,0.0,170454.61,139813.61
SHP08369,China,South Africa,Textiles,847130.0,3477.0,138445.0,Air,Guangzhou,Mombasa,38.0,On-Time,138771.0,On Delivery,24.33,2474.99,0.49,1.0,2415.39,16490.09
SHP08370,China,Ethiopia,Agricultural,843890.0,3484.0,85329.0,Rail,Beijing,Durban,12.0,On-Time,86097.0,Credit,38.05,889.11,0.26,0.0,5060.16,4612.92
SHP08371,China,Tanzania,Machinery,847130.0,798.0,21256.0,Air,Qingdao,Tema,28.0,Delayed,22008.0,On Delivery,28.93,2318.81,0.35,0.0,12970.1,107137.78
SHP08372,China,South Africa,Electronics,843890.0,2730.0,97888.0,Air,Beijing,Lagos,33.0,On-Time,98847.0,Prepaid,49.3,2383.34,0.35,0.0,3154.65,27304.96
SHP08373,China,Ghana,Textiles,100610.0,2679.0,70795.0,Ship,Beijing,Dar es Salaam,23.0,On-Time,70259.0,Prepaid,20.94,372.27,0.03,0.0,1386.41,721.34
SHP08374,China,Nigeria,Minerals,260300.0,2170.0,132146.0,Rail,Shanghai,Durban,36.0,Delayed,131257.0,Prepaid,46.5,2927.93,0.46,1.0,35052.37,34092.21
SHP08375,China,Nigeria,Agricultural,843890.0,3904.0,103764.0,Ship,Shenzhen,Cairo,36.0,On-Time,102807.0,On Delivery,16.34,1356.32,0.17,0.0,12972.79,2731.43
SHP08376,China,South Africa,Agricultural,847130.0,3511.0,41324.0,Rail,Guangzhou,Cairo,8.0,On-Time,42238.0,On Delivery,53.65,732.17,0.36,0.0,8961.94,8973.18
SHP08377,China,Nigeria,Machinery,100610.0,3420.0,60546.0,Ship,Guangzhou,Lagos,29.0,On-Time,59614.0,Credit,56.89,2970.18,0.2,0.0,57560.01,25177.94
SHP08378,China,Egypt,Agricultural,100610.0,2426.0,120480.0,Air,Shanghai,Lagos,10.0,On-Time,120246.0,Prepaid,61.42,1356.76,0.19,0.0,4627.23,36862.71
SHP08379,China,Nigeria,Agricultural,843890.0,2496.0,27085.0,Ship,Qingdao,Mombasa,18.0,On-Time,26165.0,Credit,17.86,210.54,0.43,1.0,8241.8,3187.83
SHP08380,China,Egypt,Agricultural,520942.0,2604.0,129561.0,Road,Qingdao,Tema,22.0,On-Time,129159.0,Credit,23.03,1606.54,0.27,0.0,7014.54,8278.49
SHP08381,China,Kenya,Agricultural,520942.0,4242.0,85343.0,Ship,Shanghai,Cairo,14.0,On-Time,85283.0,Credit,11.02,584.7,0.06,0.0,12979.29,1741.11
SHP08382,China,Ghana,Agricultural,847130.0,3866.0,145896.0,Air,Guangzhou,Dar es Salaam,9.0,On-Time,145294.0,On Delivery,58.78,2297.61,0.25,0.0,6505.36,39708.18
SHP08383,China,Ethiopia,Textiles,847130.0,3697.0,33764.0,Road,Qingdao,Durban,23.0,Delayed,33124.0,Prepaid,21.47,2526.48,0.37,0.0,2700.01,4175.99
SHP08384,China,Nigeria,Machinery,100610.0,656.0,112565.0,Air,Guangzhou,Durban,8.0,On-Time,111779.0,On Delivery,29.04,850.88,0.32,0.0,28930.62,222030.57
SHP08385,China,Ethiopia,Electronics,260300.0,1359.0,127264.0,Ship,Shenzhen,Mombasa,33.0,On-Time,127755.0,Credit,56.4,1939.57,0.36,0.0,1205.31,632.94
SHP08386,China,Egypt,Minerals,847130.0,1910.0,94042.0,Air,Shanghai,Durban,9.0,On-Time,94021.0,On Delivery,64.54,415.07,0.11,0.0,23631.88,208291.41
SHP08387,China,South Africa,Agricultural,520942.0,3106.0,17852.0,Air,Shanghai,Dar es Salaam,17.0,Delayed,18335.0,On Delivery,41.63,822.63,0.18,0.0,15225.95,116231.25
SHP08388,China,South Africa,Agricultural,843890.0,1664.0,51035.0,Ship,Beijing,Cairo,24.0,On-Time,50582.0,Prepaid,56.76,2239.84,0.05,0.0,3882.06,648.65
SHP08389,China,South Africa,Machinery,520942.0,1137.0,141643.0,Road,Qingdao,Lagos,16.0,On-Time,142417.0,Prepaid,36.53,1551.68,0.13,0.0,38432.71,47671.96
SHP08390,China,Tanzania,Textiles,847130.0,570.0,59398.0,Ship,Beijing,Mombasa,26.0,On-Time,59527.0,Prepaid,2.7,886.46,0.35,0.0,155.13,320.95
SHP08391,China,Tanzania,Electronics,260300.0,3401.0,136685.0,Ship,Qingdao,Dar es Salaam,6.0,On-Time,136742.0,Prepaid,52.72,1679.65,0.13,0.0,4792.09,855.77
SHP08392,China,Tanzania,Machinery,100610.0,2569.0,16988.0,Ship,Beijing,Lagos,36.0,On-Time,16760.0,On Delivery,63.22,1196.75,0.4,0.0,34900.56,17205.25
SHP08393,China,South Africa,Agricultural,520942.0,2337.0,123919.0,Road,Shenzhen,Cairo,37.0,On-Time,123810.0,On Delivery,31.81,87.96,0.43,1.0,11303.93,8553.01
SHP08394,China,Nigeria,Agricultural,100610.0,4214.0,36713.0,Ship,Shanghai,Tema,36.0,On-Time,35863.0,Prepaid,28.95,735.33,0.44,1.0,16277.21,4968.07
SHP08395,China,Tanzania,Electronics,847130.0,1627.0,69540.0,Air,Qingdao,Addis Ababa,23.0,Delayed,69224.0,On Delivery,9.91,661.44,0.22,0.0,2737.0,15485.16
SHP08396,China,South Africa,Electronics,843890.0,3013.0,106595.0,Air,Shanghai,Addis Ababa,21.0,On-Time,105796.0,On Delivery,56.45,2933.6,0.05,0.0,4688.7,37796.55
SHP08397,China,Ghana,Electronics,520942.0,3024.0,16813.0,Ship,Shanghai,Addis Ababa,4.0,On-Time,17114.0,Credit,49.68,2007.28,0.05,0.0,4187.01,1087.51
SHP08398,China,Ethiopia,Electronics,260300.0,3322.0,18163.0,Road,Beijing,Addis Ababa,31.0,Delayed,18172.0,Prepaid,16.84,354.53,0.41,1.0,3902.92,3639.87
SHP08399,China,Kenya,Machinery,847130.0,4333.0,100489.0,Air,Guangzhou,Durban,32.0,Delayed,100476.0,On Delivery,64.66,2522.01,0.49,1.0,192103.27,1755161.16
SHP08400,China,Nigeria,Agricultural,260300.0,2516.0,146727.0,Air,Qingdao,Dar es Salaam,19.0,Delayed,146886.0,Prepaid,15.21,735.43,0.34,0.0,12145.59,61498.61
SHP08401,China,Egypt,Machinery,260300.0,1579.0,40463.0,Road,Beijing,Addis Ababa,37.0,On-Time,39652.0,Credit,66.52,1629.0,0.31,1.0,47309.12,61774.72
SHP08402,China,South Africa,Textiles,260300.0,3287.0,137353.0,Rail,Shanghai,Lagos,19.0,Delayed,137861.0,Credit,3.89,1148.22,0.48,1.0,3106.96,2364.92
SHP08403,China,Egypt,Minerals,260300.0,2051.0,34500.0,Rail,Guangzhou,Durban,33.0,On-Time,34689.0,Prepaid,56.0,2571.71,0.42,1.0,28201.24,28256.81
SHP08404,China,Ethiopia,Agricultural,843890.0,4424.0,16800.0,Road,Shenzhen,Cairo,30.0,On-Time,17331.0,Prepaid,32.33,1175.29,0.22,0.0,13951.25,15499.09
SHP08405,China,Tanzania,Electronics,847130.0,925.0,13184.0,Rail,Qingdao,Addis Ababa,31.0,On-Time,12581.0,Credit,3.94,1930.33,0.41,1.0,1093.09,680.3
SHP08406,China,South Africa,Textiles,260300.0,3293.0,98040.0,Ship,Qingdao,Lagos,29.0,Delayed,97044.0,Credit,17.78,2319.55,0.18,0.0,1209.95,435.51
SHP08407,China,South Africa,Textiles,260300.0,2874.0,90468.0,Ship,Beijing,Dar es Salaam,31.0,On-Time,89680.0,Credit,39.54,292.12,0.25,0.0,583.35,574.41
SHP08408,China,Nigeria,Agricultural,100610.0,2132.0,117700.0,Air,Guangzhou,Durban,22.0,On-Time,117311.0,Prepaid,60.64,349.06,0.46,1.0,4191.57,38807.89
SHP08409,China,Nigeria,Agricultural,100610.0,1673.0,37697.0,Ship,Guangzhou,Cairo,16.0,Delayed,36953.0,Credit,48.67,1574.06,0.47,1.0,5084.07,1371.82
SHP08410,China,Egypt,Machinery,520942.0,1603.0,62626.0,Air,Qingdao,Addis Ababa,20.0,On-Time,62507.0,On Delivery,58.64,1945.6,0.1,0.0,40393.03,326986.17
SHP08411,China,Kenya,Electronics,260300.0,1578.0,86608.0,Air,Shenzhen,Dar es Salaam,24.0,On-Time,85691.0,Credit,65.5,2427.47,0.37,1.0,1850.56,14022.89
SHP08412,China,Tanzania,Electronics,100610.0,4058.0,22128.0,Air,Guangzhou,Cairo,25.0,On-Time,21328.0,On Delivery,12.09,2341.92,0.24,0.0,7998.21,78918.96
SHP08413,China,Tanzania,Minerals,100610.0,2376.0,85222.0,Rail,Shenzhen,Mombasa,22.0,Delayed,85065.0,Credit,34.98,574.71,0.38,0.0,24363.71,23730.31
SHP08414,China,Ethiopia,Agricultural,843890.0,4853.0,35603.0,Ship,Guangzhou,Durban,17.0,On-Time,36313.0,Prepaid,2.54,2051.64,0.41,1.0,13630.78,6897.28
SHP08415,China,Egypt,Machinery,520942.0,665.0,49755.0,Ship,Shanghai,Durban,4.0,Delayed,49930.0,Credit,22.51,230.95,0.13,0.0,10201.51,4595.79
SHP08416,China,Kenya,Textiles,100610.0,3725.0,39380.0,Rail,Qingdao,Tema,10.0,Delayed,39005.0,On Delivery,51.19,2703.24,0.24,0.0,887.91,931.69
SHP08417,China,Kenya,Machinery,847130.0,389.0,76499.0,Air,Beijing,Lagos,14.0,On-Time,75684.0,Prepaid,23.42,1359.65,0.34,0.0,15955.37,97250.67
SHP08418,China,Ethiopia,Machinery,520942.0,2437.0,123320.0,Ship,Shanghai,Lagos,29.0,On-Time,123830.0,Prepaid,10.63,647.38,0.01,0.0,80000.2,34882.3
SHP08419,China,Tanzania,Textiles,260300.0,1027.0,79624.0,Air,Qingdao,Mombasa,14.0,Delayed,79543.0,Prepaid,29.02,1335.77,0.04,0.0,830.4,7235.17
SHP08420,China,Egypt,Electronics,843890.0,1581.0,82471.0,Road,Qingdao,Dar es Salaam,8.0,On-Time,81820.0,Credit,5.93,2144.27,0.32,0.0,1145.9,1756.21
SHP08421,China,Nigeria,Minerals,847130.0,691.0,95825.0,Rail,Guangzhou,Durban,29.0,On-Time,96752.0,On Delivery,15.62,656.73,0.21,0.0,9382.01,6856.31
SHP08422,China,Tanzania,Machinery,847130.0,3584.0,93279.0,Air,Guangzhou,Lagos,26.0,On-Time,93510.0,On Delivery,19.49,1636.98,0.29,0.0,72202.19,392017.23
SHP08423,China,Ethiopia,Textiles,100610.0,417.0,149875.0,Rail,Shenzhen,Cairo,37.0,On-Time,149897.0,Credit,1.81,11.22,0.49,1.0,159.48,484.54
SHP08424,China,Egypt,Machinery,260300.0,4689.0,12558.0,Ship,Shenzhen,Mombasa,18.0,On-Time,11741.0,Prepaid,20.66,2246.51,0.22,0.0,49051.82,18556.4
SHP08425,China,Tanzania,Machinery,520942.0,3974.0,141276.0,Rail,Shenzhen,Lagos,3.0,On-Time,140846.0,Credit,5.91,1646.54,0.15,0.0,60458.96,27491.95
SHP08426,China,South Africa,Machinery,260300.0,3124.0,146925.0,Road,Shenzhen,Mombasa,4.0,Delayed,147885.0,Credit,62.22,271.33,0.03,0.0,69886.14,62526.13
SHP08427,China,Ethiopia,Machinery,260300.0,3666.0,143992.0,Ship,Shenzhen,Addis Ababa,29.0,On-Time,144566.0,On Delivery,62.1,708.15,0.03,0.0,53799.1,18549.49
SHP08428,China,Tanzania,Textiles,847130.0,2196.0,137623.0,Rail,Guangzhou,Tema,10.0,On-Time,138617.0,On Delivery,59.4,2473.41,0.17,0.0,2171.16,1319.92
SHP08429,China,Tanzania,Machinery,847130.0,1517.0,24748.0,Rail,Guangzhou,Lagos,6.0,On-Time,24088.0,Credit,47.04,604.78,0.14,0.0,33897.83,19126.29
SHP08430,China,Egypt,Agricultural,520942.0,4885.0,104004.0,Road,Shenzhen,Mombasa,39.0,On-Time,104793.0,Credit,3.51,95.9,0.19,0.0,7431.53,5094.8
SHP08431,China,Egypt,Machinery,520942.0,559.0,117798.0,Ship,Guangzhou,Dar es Salaam,8.0,On-Time,117431.0,Prepaid,6.02,1215.49,0.1,0.0,10041.48,4862.74
SHP08432,China,Tanzania,Minerals,520942.0,2223.0,136520.0,Road,Qingdao,Mombasa,16.0,On-Time,137310.0,Prepaid,61.6,1836.95,0.21,0.0,30711.96,38565.13
SHP08433,China,Ghana,Machinery,520942.0,3124.0,135289.0,Road,Qingdao,Lagos,28.0,On-Time,134466.0,Credit,38.06,65.47,0.41,1.0,39242.88,19950.24
SHP08434,China,Tanzania,Agricultural,520942.0,52.0,141349.0,Rail,Shanghai,Mombasa,15.0,On-Time,142209.0,Credit,53.97,384.2,0.28,0.0,231.39,343.43
SHP08435,China,Egypt,Textiles,260300.0,2522.0,107519.0,Air,Guangzhou,Dar es Salaam,27.0,On-Time,106935.0,Prepaid,25.74,1111.9,0.03,0.0,2444.32,21533.08
SHP08436,China,Ethiopia,Agricultural,100610.0,684.0,53217.0,Road,Shenzhen,Cairo,10.0,On-Time,52317.0,Prepaid,62.84,797.07,0.17,0.0,1359.1,792.78
SHP08437,China,Tanzania,Textiles,847130.0,2022.0,24847.0,Ship,Qingdao,Dar es Salaam,37.0,Delayed,25039.0,Credit,50.69,2706.16,0.05,1.0,1132.47,650.67
SHP08438,China,Nigeria,Machinery,260300.0,1091.0,61779.0,Air,Guangzhou,Durban,18.0,On-Time,61485.0,Credit,7.31,158.27,0.48,1.0,11875.95,95588.28
SHP08439,China,South Africa,Electronics,100610.0,3553.0,125480.0,Road,Shanghai,Dar es Salaam,7.0,On-Time,125301.0,Prepaid,37.53,963.56,0.14,0.0,5191.17,5015.89
SHP08440,China,Ethiopia,Machinery,520942.0,2286.0,77050.0,Ship,Guangzhou,Tema,36.0,On-Time,76354.0,Prepaid,48.94,2723.05,0.49,1.0,60709.4,25323.37
SHP08441,China,Tanzania,Agricultural,520942.0,2100.0,138115.0,Air,Beijing,Lagos,13.0,On-Time,137795.0,Credit,10.87,2139.67,0.09,0.0,4368.49,31265.5
SHP08442,China,Tanzania,Machinery,100610.0,1633.0,79353.0,Air,Qingdao,Lagos,8.0,On-Time,79037.0,Prepaid,55.59,1913.3,0.16,0.0,29840.6,172239.82
SHP08443,China,Ethiopia,Machinery,847130.0,140.0,56916.0,Rail,Beijing,Tema,34.0,On-Time,57156.0,Prepaid,53.99,2950.97,0.42,1.0,5062.53,5318.95
SHP08444,China,Egypt,Agricultural,847130.0,3724.0,93756.0,Ship,Beijing,Dar es Salaam,3.0,On-Time,93040.0,On Delivery,19.27,1526.31,0.5,1.0,9923.97,1983.2
SHP08445,China,Ghana,Machinery,100610.0,1543.0,88818.0,Rail,Qingdao,Cairo,13.0,On-Time,88477.0,On Delivery,55.55,1120.98,0.46,1.0,26518.57,21408.09
SHP08446,China,Ghana,Machinery,260300.0,129.0,143859.0,Road,Guangzhou,Tema,31.0,On-Time,144387.0,On Delivery,36.95,1459.03,0.18,0.0,4845.8,3426.61
SHP08447,China,South Africa,Minerals,100610.0,4195.0,6437.0,Rail,Qingdao,Dar es Salaam,27.0,On-Time,6659.0,Credit,9.84,1526.61,0.43,1.0,56532.17,30249.51
SHP08448,China,Ghana,Machinery,260300.0,2101.0,96902.0,Road,Shanghai,Lagos,25.0,On-Time,97808.0,Prepaid,28.68,1630.81,0.14,0.0,93172.8,88021.35
SHP08449,China,Nigeria,Minerals,100610.0,4050.0,145185.0,Air,Beijing,Durban,23.0,On-Time,144898.0,Prepaid,22.15,718.56,0.25,0.0,27386.66,163486.26
SHP08450,China,Ethiopia,Minerals,847130.0,3323.0,94438.0,Road,Shanghai,Lagos,10.0,On-Time,93658.0,Prepaid,18.91,430.54,0.47,1.0,55776.55,53085.47
SHP08451,China,Ghana,Textiles,260300.0,2799.0,80537.0,Ship,Guangzhou,Durban,4.0,On-Time,79858.0,Credit,69.83,2289.79,0.38,1.0,2067.94,376.8
SHP08452,China,Kenya,Agricultural,847130.0,175.0,69042.0,Rail,Beijing,Mombasa,13.0,On-Time,69684.0,Prepaid,51.39,1774.51,0.18,0.0,255.51,306.64
SHP08453,China,South Africa,Machinery,100610.0,4222.0,16090.0,Ship,Qingdao,Cairo,13.0,On-Time,15307.0,On Delivery,64.96,2884.59,0.41,1.0,159561.32,58447.32
SHP08454,China,Tanzania,Minerals,520942.0,3903.0,146631.0,Road,Shanghai,Durban,28.0,On-Time,147481.0,On Delivery,31.3,1080.23,0.49,1.0,45365.39,25795.05
SHP08455,China,Tanzania,Minerals,847130.0,512.0,92937.0,Ship,Qingdao,Tema,10.0,On-Time,93464.0,Prepaid,15.44,1902.04,0.17,0.0,9817.48,4502.68
SHP08456,China,Tanzania,Machinery,260300.0,4549.0,19698.0,Rail,Beijing,Tema,36.0,On-Time,19815.0,On Delivery,10.31,949.98,0.24,0.0,71257.6,30972.17
SHP08457,China,Tanzania,Minerals,520942.0,2444.0,38575.0,Road,Shanghai,Addis Ababa,27.0,On-Time,39565.0,On Delivery,9.53,213.61,0.31,0.0,35786.27,26228.02
SHP08458,China,Egypt,Textiles,847130.0,164.0,31826.0,Ship,Shanghai,Durban,8.0,On-Time,31974.0,Prepaid,57.12,1588.43,0.18,0.0,82.92,110.23
SHP08459,China,Nigeria,Machinery,847130.0,4211.0,148984.0,Road,Shenzhen,Lagos,13.0,On-Time,148315.0,Prepaid,55.0,426.21,0.19,0.0,203275.86,197053.7
SHP08460,China,Egypt,Minerals,520942.0,2929.0,9366.0,Rail,Qingdao,Tema,23.0,On-Time,8650.0,On Delivery,36.22,2021.21,0.41,1.0,29142.45,19160.26
SHP08461,China,Ghana,Machinery,260300.0,4556.0,144121.0,Road,Guangzhou,Mombasa,34.0,On-Time,143171.0,Prepaid,27.69,1221.37,0.09,0.0,220908.76,139104.94
SHP08462,China,Nigeria,Agricultural,100610.0,567.0,78691.0,Air,Shanghai,Tema,33.0,On-Time,77962.0,Prepaid,47.68,1774.21,0.49,1.0,2611.57,23909.03
SHP08463,China,Tanzania,Minerals,520942.0,4374.0,67182.0,Rail,Beijing,Dar es Salaam,8.0,On-Time,66575.0,Prepaid,4.36,1000.71,0.4,0.0,39609.84,29071.95
SHP08464,China,Kenya,Agricultural,520942.0,650.0,39564.0,Rail,Qingdao,Addis Ababa,18.0,On-Time,39898.0,On Delivery,36.57,767.6,0.34,0.0,2739.21,1261.35
SHP08465,China,South Africa,Minerals,260300.0,4025.0,105498.0,Air,Shenzhen,Dar es Salaam,39.0,On-Time,106117.0,Prepaid,17.92,2507.01,0.42,1.0,80234.6,551601.45
SHP08466,China,Ethiopia,Electronics,847130.0,491.0,40816.0,Rail,Shanghai,Cairo,29.0,On-Time,41341.0,Credit,41.92,1102.17,0.23,0.0,431.59,664.31
SHP08467,China,Ethiopia,Electronics,847130.0,2986.0,144150.0,Rail,Shenzhen,Cairo,32.0,On-Time,144876.0,On Delivery,28.84,264.11,0.17,0.0,3449.32,2727.1
SHP08468,China,Ethiopia,Machinery,847130.0,656.0,148094.0,Road,Guangzhou,Dar es Salaam,28.0,Delayed,147852.0,Credit,60.54,1585.78,0.07,0.0,20209.54,12580.51
SHP08469,China,Egypt,Minerals,847130.0,3344.0,52347.0,Rail,Qingdao,Cairo,11.0,On-Time,51468.0,Prepaid,15.71,2981.59,0.23,0.0,31513.75,17787.45
SHP08470,China,Tanzania,Minerals,100610.0,1182.0,24267.0,Road,Shanghai,Tema,27.0,On-Time,23541.0,On Delivery,45.5,189.76,0.47,1.0,6180.65,4860.33
SHP08471,China,Ghana,Electronics,847130.0,1809.0,96864.0,Road,Shanghai,Lagos,31.0,On-Time,96885.0,Credit,30.53,142.08,0.45,1.0,1501.82,1838.05
SHP08472,China,Tanzania,Minerals,843890.0,1621.0,128521.0,Ship,Shanghai,Durban,35.0,Delayed,128890.0,On Delivery,50.38,1777.79,0.22,0.0,14960.3,6892.8
SHP08473,China,Nigeria,Minerals,100610.0,3927.0,91538.0,Rail,Beijing,Dar es Salaam,16.0,On-Time,92048.0,On Delivery,26.15,2557.05,0.09,0.0,45765.24,27865.68
SHP08474,China,Egypt,Machinery,100610.0,4448.0,72511.0,Road,Shanghai,Dar es Salaam,23.0,On-Time,71865.0,Credit,18.31,1351.42,0.13,0.0,74922.55,70158.36
SHP08475,China,Tanzania,Machinery,100610.0,875.0,70351.0,Ship,Beijing,Dar es Salaam,12.0,On-Time,70732.0,Prepaid,58.51,1802.02,0.36,0.0,39313.9,18288.54
SHP08476,China,Nigeria,Agricultural,260300.0,3721.0,25984.0,Ship,Guangzhou,Cairo,8.0,On-Time,25847.0,Prepaid,26.08,2622.2,0.03,0.0,14212.9,4777.0
SHP08477,China,Nigeria,Textiles,520942.0,2151.0,138102.0,Road,Shanghai,Durban,21.0,On-Time,138912.0,On Delivery,48.97,2560.69,0.16,0.0,576.81,824.99
SHP08478,China,Kenya,Electronics,100610.0,2398.0,94875.0,Air,Guangzhou,Tema,28.0,Delayed,94838.0,Prepaid,54.24,1518.15,0.19,0.0,3537.38,22599.27
SHP08479,China,Ghana,Machinery,100610.0,4773.0,120068.0,Road,Qingdao,Dar es Salaam,13.0,On-Time,120265.0,Prepaid,56.43,1262.95,0.37,0.0,172526.09,191241.07
SHP08480,China,Nigeria,Minerals,843890.0,4673.0,141339.0,Ship,Guangzhou,Mombasa,5.0,Delayed,140598.0,On Delivery,60.1,1727.03,0.2,0.0,90391.32,29912.05
SHP08481,China,Nigeria,Machinery,100610.0,3424.0,82598.0,Rail,Shanghai,Tema,34.0,On-Time,81626.0,Credit,50.65,2284.44,0.31,0.0,34653.74,20362.79
SHP08482,China,Ethiopia,Electronics,520942.0,1124.0,39312.0,Ship,Guangzhou,Cairo,7.0,On-Time,38839.0,Credit,28.45,2521.67,0.42,1.0,980.01,556.36
SHP08483,China,Egypt,Agricultural,100610.0,3808.0,137598.0,Road,Shenzhen,Mombasa,30.0,On-Time,136630.0,Credit,59.56,2620.41,0.03,0.0,17940.12,25091.29
SHP08484,China,South Africa,Electronics,100610.0,1571.0,141306.0,Rail,Guangzhou,Addis Ababa,39.0,On-Time,140897.0,Credit,24.24,2555.77,0.3,0.0,2982.07,2849.34
SHP08485,China,Egypt,Textiles,843890.0,2091.0,36884.0,Ship,Qingdao,Addis Ababa,26.0,On-Time,37417.0,Prepaid,5.36,308.5,0.05,0.0,1623.6,771.33
SHP08486,China,Nigeria,Machinery,847130.0,3349.0,94335.0,Ship,Guangzhou,Mombasa,14.0,On-Time,94394.0,On Delivery,58.21,201.52,0.47,1.0,136071.65,38896.46
SHP08487,China,Nigeria,Agricultural,260300.0,1647.0,118803.0,Air,Shanghai,Durban,13.0,On-Time,118647.0,On Delivery,2.75,851.59,0.47,1.0,2249.69,13458.26
SHP08488,China,Kenya,Agricultural,843890.0,1643.0,145119.0,Ship,Qingdao,Cairo,32.0,On-Time,145083.0,Prepaid,18.85,781.66,0.36,0.0,5020.19,1435.96
SHP08489,China,Egypt,Minerals,847130.0,2023.0,95615.0,Rail,Shenzhen,Cairo,32.0,Delayed,96590.0,Credit,19.89,675.23,0.46,1.0,17142.39,14749.99
SHP08490,China,Ghana,Machinery,520942.0,726.0,149130.0,Air,Beijing,Tema,15.0,On-Time,148863.0,On Delivery,15.45,2008.93,0.47,1.0,12522.57,91173.37
SHP08491,China,Kenya,Electronics,847130.0,170.0,21025.0,Road,Shenzhen,Durban,4.0,On-Time,20636.0,On Delivery,41.52,1635.99,0.47,1.0,291.63,443.11
SHP08492,China,Nigeria,Textiles,100610.0,843.0,61915.0,Air,Guangzhou,Cairo,37.0,On-Time,61547.0,On Delivery,66.35,1038.06,0.05,1.0,259.67,1860.39
